id,ticket,company,Date,headline,news,story,neu,pos,neg,a
1235,GOOGL,Alphabet Inc,20140718,US STOCKS-Wall St rebounds after Thursday drop; Google lifts S&P ,* Indexes up: Dow 0.51 pct  S&P 0.65 pct  Nasdaq 1.05 pct   (Updates to late morning  updates earnings data),normal,1,0,0,0
1236,GOOGL,Alphabet Inc,20140718,US STOCKS-Wall St bounces after sell-off; Google climbs ,* Indexes up: Dow 0.23 pct  S&P 0.35 pct  Nasdaq 0.61 pct   (Updates to open; adds quote  data),normal,1,0,0,0
1237,GOOGL,Alphabet Inc,20140718,Google seen best placed for growth as it transitions to mobile ,Google Inc   is the best placed of any company to benefit from the shift to mobile  increased local advertising and wearables  analysts said after the search giant posted its 18th straight quarter of 20 percent-plus revenue growth.,normal,0.699,0.301,0,0.9153
1238,GOOGL,Alphabet Inc,20140718,UPDATE 1-Google seen best placed for growth as it transitions to mobile ,July 18 Google Inc  is the best placed of any company to benefit from the shift to mobile  increased local advertising and wearables  analysts said after the search giant posted its 18th straight quarter of 20 percent-plus revenue growth.,normal,0.711,0.289,0,0.9153
1239,GOOGL,Alphabet Inc,20140718,Smartphone suit against Google plays into rivals' hands ,SAN FRANCISCO A U.S. consumer lawsuit accusing Google of monopolizing prime real estate on Android smartphones will help mobile rivals like Microsoft make their antitrust case with European regulators should damaging secrets emerge in court.,normal,0.673,0.125,0.202,-0.296
1240,GOOGL,Alphabet Inc,20140718,Google seen best placed for growth as it transitions to mobile ,July 18 Google Inc  is the best placed of any company to benefit from the shift to mobile  increased local advertising and wearables  analysts said after the search giant posted its 18th straight quarter of 20 percent-plus revenue growth.,normal,0.711,0.289,0,0.9153
1241,GOOGL,Alphabet Inc,20140718,Apple should do more to tackle in-app purchases problem -EU ,"BRUSSELS  July 18 Apple has provided no concrete and immediate solutions to tackle the problem of adults and children racking up credit card bills by making ""in-app"" purchases on tablets and mobile phones  the European Commission said on Friday.",normal,0.792,0.097,0.111,-0.1531
1242,GOOGL,Alphabet Inc,20140717,US STOCKS-Wall St slides on Malaysian airliner crash news ,* Israeli PM orders ground offensive in Gaza -official statement,topStory,0.727,0,0.273,-0.4588
1243,GOOGL,Alphabet Inc,20140717,Google's business chief departs for SoftBank in latest leadership change ,SAN FRANCISCO Google Inc's chief business officer  one of Chief Executive Officer Larry Page's key lieutenants and the company's main liaison to Wall Street  is leaving the Internet search company  the latest high-ranking executive to depart.,normal,1,0,0,0
1244,GOOGL,Alphabet Inc,20140717,UPDATE 2-Google's business chief departs for SoftBank in latest leadership change ,SAN FRANCISCO  July 17 Google Inc's   chief business officer  one of Chief Executive Officer Larry Page's key lieutenants and the company's main liaison to Wall Street  is leaving the Internet search company  the latest high-ranking executive to depart.,normal,1,0,0,0
1245,GOOGL,Alphabet Inc,20140717,Google Q2 revenue increases 22 percent ,SAN FRANCISCO  July 17 Google Inc's   revenue increased 22 percent in the second quarter  as the Internet company saw strong demand for ads on its websites.,normal,0.769,0.181,0.05,0.5994
1246,GOOGL,Alphabet Inc,20140717,UPDATE 5-Microsoft to cut 18 000 jobs this year as it chops Nokia ,SEATTLE  July 17 Microsoft Chief Executive Officer Satya Nadella kicked off one of the largest layoffs in tech history on Thursday  hoping to reshape the aging PC industry titan into a nimbler rival to Apple and Google  and jolt a culture at the company that is used to protecting its existing Windows and Office franchises.,normal,0.949,0.051,0,0.4215
1247,GOOGL,Alphabet Inc,20140717,Nissan CEO says some car makers concerned over product control in Google cooperation ,TOKYO  July 17 Nissan Motor Co chief executive Carlos Ghosn said some car makers remain reticent about working with technology giant Google Inc as it develops driverless vehicles for fear of their brands' identities becoming submerged.,normal,0.916,0,0.084,-0.4939
1248,GOOGL,Alphabet Inc,20140716,Accused prostitute pleads not guilty in heroin death of Google executive ,SANTA CRUZ Calif. An accused prostitute charged with killing a Google executive by injecting him with a fatal dose of heroin on his yacht off the California coast pleaded not guilty on Wednesday and her attorney said she has been unfairly demonized in the case.,topStory,0.68,0.043,0.277,-0.9147
1249,GOOGL,Alphabet Inc,20140715,Ex-Ford chief Mulally joins Google's board ,SAN FRANCISCO Google Inc has appointed former Ford Motor Co CEO Alan Mulally to its board of directors  drafting a seasoned Detroit executive into its ranks as it develops a self-driving car and tries to get its software into more automobiles.,topStory,1,0,0,0
1250,GOOGL,Alphabet Inc,20140715,Ex-Ford chief Mulally joins Google's board ,SAN FRANCISCO  July 15 Google Inc has appointed former Ford Motor Co CEO Alan Mulally to its board of directors  drafting a seasoned Detroit executive into its ranks as it develops a self-driving car and tries to get its software into more automobiles.,normal,1,0,0,0
1251,GOOGL,Alphabet Inc,20140715,Google's Nest launches network technology for connected home ,"SAN FRANCISCO Google Inc's Nest Labs on Tuesday unveiled an industry group to encourage makers of ""smart"" home gadgets like locks and lightbulbs to use Thread  a new standard for devices to communicate on a network.",normal,0.847,0.153,0,0.7003
1252,GOOGL,Alphabet Inc,20140715,UPDATE 1-Google's Nest launches network technology for connected home ,"SAN FRANCISCO  July 15 Google Inc's  Nest Labs on Tuesday unveiled an industry group to encourage makers of ""smart"" home gadgets like locks and lightbulbs to use Thread  a new standard for devices to communicate on a network.",normal,0.854,0.146,0,0.7003
1253,GOOGL,Alphabet Inc,20140715,Novartis and Google to develop 'smart' contact lens ,"ZURICH Swiss drugmaker Novartis has struck an agreement with Google to develop ""smart"" contact lenses that would help diabetics to track their blood glucose levels or restore the eye's ability to focus.",normal,0.685,0.264,0.051,0.8126
1254,GOOGL,Alphabet Inc,20140715,UPDATE 3-Novartis and Google to develop 'smart' contact lens ,* Novartis CEO hopes to have product on market in five years,normal,0.781,0.219,0,0.4215
1255,GOOGL,Alphabet Inc,20140715,China's Xiaomi to invest in India  launches budget smartphones ,MUMBAI China's Xiaomi said it intends to invest heavily in India as the budget smartphone maker launched on Tuesday its flagship Mi phone and other products in the world's third largest smartphone market  currently dominated by Samsung Electronics Co Ltd.,normal,0.929,0.071,0,0.2263
1256,GOOGL,Alphabet Inc,20140715,"Novartis hopes to commercialise ""smart lens"" within 5 years ","ZURICH  July 15 Novartis expects the ""smart lens"" technology it has licensed from Google  will take several years to develop  but hopes to have a product ready for market in about five years  the drugmaker's chief executive said on Tuesday.",normal,0.804,0.196,0,0.8316
1257,GOOGL,Alphabet Inc,20140715,Google's Nest launches network technology for connected home ,SAN FRANCISCO  July 15 Google Inc's  Nest Labs on Tuesday unveiled an industry group to encourage makers of smart home gadgets like locks and light bulbs to use Thread  a new standard for devices to communicate on a network.,normal,0.8,0.2,0,0.8176
1258,GOOGL,Alphabet Inc,20140715,"Novartis to license Google ""smart lens"" technology for Alcon ",ZURICH  July 15 Novartis said it has struck an agreement with Google for its eyecare unit Alcon to license the American technology firm's smart lens technology for medical use.,normal,0.767,0.174,0.059,0.5994
1259,GOOGL,Alphabet Inc,20140711,Google seeks to dismiss U.S. antitrust lawsuit over Android ,SAN FRANCISCO An antitrust lawsuit targeting Google's Android operating system should be dismissed  Google said in a court filing on Friday  partly because smartphone manufacturers are free to utilize Android on their phones without also installing Google apps.,topStory,0.871,0.082,0.047,0.34
1260,GOOGL,Alphabet Inc,20140711,Google seeks to dismiss U.S. antitrust lawsuit over Android ,SAN FRANCISCO  July 11 An antitrust lawsuit targeting Google's Android operating system should be dismissed  Google said in a court filing on Friday  partly because smartphone manufacturers are free to utilize Android on their phones without also installing Google apps.,normal,0.877,0.078,0.045,0.34
1261,GOOGL,Alphabet Inc,20140711,After short revival  Google service disruptions in China return ,BEIJING Google Inc services were once again being disrupted in China on Friday after a brief respite on Thursday  users and an anti-censorship group reported  continuing more than a month of severe disruption.,normal,0.85,0,0.15,-0.6249
1262,GOOGL,Alphabet Inc,20140711,After short revival  Google service disruptions in China return ,BEIJING  July 11 Google Inc services were once again being disrupted in China on Friday after a brief respite on Thursday  users and an anti-censorship group reported  continuing more than a month of severe disruption.,normal,0.859,0,0.141,-0.6249
1263,GOOGL,Alphabet Inc,20140710,Woman charged with manslaughter in Google exec's heroin death ,SAN FRANCISCO An alleged prostitute suspected of killing a California technology executive by injecting him with a fatal dose of heroin aboard his yacht off the coast of Santa Cruz has been charged with manslaughter  authorities said Thursday.,topStory,0.654,0.024,0.322,-0.9287
1264,GOOGL,Alphabet Inc,20140710,Woman charged with manslaughter in Google exec's heroin death ,SAN FRANCISCO  July 10 An alleged prostitute suspected of killing a California technology executive by injecting him with a fatal dose of heroin aboard his yacht off the coast of Santa Cruz has been charged with manslaughter  authorities said Thursday.,normal,0.668,0.023,0.309,-0.9287
1265,GOOGL,Alphabet Inc,20140710,Access to Google services within China returns ,BEIJING Users in China were able to access online services for Google Inc on Thursday  after more than a month of severe disruption that almost completely blocked people from using features such as its search  maps and e-mail functions.,normal,0.829,0,0.171,-0.7363
1266,GOOGL,Alphabet Inc,20140710,Access to Google services within China returns ,BEIJING  July 10 Users in China were able to access online services for Google Inc on Thursday  after more than a month of severe disruption that almost completely blocked people from using features such as its search  maps and e-mail functions.,normal,0.837,0,0.163,-0.7363
1267,GOOGL,Alphabet Inc,20140709,Zynga names Google executive to board of directors ,SAN FRANCISCO Zynga Inc has appointed Regina Dugan  a vice president of engineering at Google  to its board  the online gaming company said on Wednesday.,topStory,1,0,0,0
1268,GOOGL,Alphabet Inc,20140709,UPDATE 1-Zynga names Google executive to board of directors ,(Adds details on Dugan's experience and committee positions),normal,1,0,0,0
1269,GOOGL,Alphabet Inc,20140709,Zynga names Google executive to board of directors ,SAN FRANCISCO  July 9 Zynga Inc has appointed Regina Dugan  a vice president of engineering at Google  to its board  the online gaming company said on Wednesday.,normal,1,0,0,0
