id,ticket,company,date,headline,news,story,neu,pos,neg,compound
5360,AAPL,Apple Inc,20130422,Apple's dimming luster roils suppliers  investors ,TOKYO/TAIPEI Apple Inc marketing chief Phil Schiller let slip during last August's courtroom battle with Samsung that when setting forecasts for new iPhones  the inside joke was that people should assume sales would equal all previous versions combined. | Video ,normal,0.885,0.053,0.062,-0.1027
5361,AAPL,Apple Inc,20130422,Google Play revenue surges  but still far short of Apple: data ,SEOUL Google's app store revenues are growing much faster than those of Apple Inc  but Apple still dominates overall sales  market research data taken from the first three months of the year shows.,normal,0.921,0.079,0,0.1655
5362,AAPL,Apple Inc,20130421,RPT-Wall St Week Ahead: In earnings frenzy  will Apple get crushed? ,* Earnings full swing: 1/3 of Dow components report this wk,topStory,1,0,0,0
5363,AAPL,Apple Inc,20130421,Apple's dimming luster roils suppliers  investors ,TOKYO/TAIPEI Apple Inc marketing chief Phil Schiller let slip during last August's courtroom battle with Samsung that when setting forecasts for new iPhones  the inside joke was that people should assume sales would equal all previous versions combined. | Video ,normal,0.885,0.053,0.062,-0.1027
5364,AAPL,Apple Inc,20130421,Investors brace for more stock volatility on Apple earnings ,NEW YORK/CHICAGO For years  Apple Inc was a stock investor's dream regardless of the market environment. But now concern about the iPhone maker's growth has made many investors wary about a big share swing after its earnings are released on Tuesday. | Video ,normal,0.845,0.155,0,0.7003
5365,AAPL,Apple Inc,20130421,Apple's dimming luster roils suppliers  investors ,TOKYO/TAIPEI  April 21 Apple Inc  marketing chief Phil Schiller let slip during last August's courtroom battle with Samsung that when setting forecasts for new iPhones  the inside joke was that people should assume sales would equal all previous versions combined.,normal,0.888,0.051,0.061,-0.1027
5366,AAPL,Apple Inc,20130421,Investors brace for more stock volatility on Apple earnings ,* Apple options Friday suggest about 7.5 pct earnings move,normal,1,0,0,0
5367,AAPL,Apple Inc,20130419,Wall Street Week Ahead: In earnings frenzy  will Apple get crushed? ,NEW YORK Apple may have lost nearly half of its value since its peak in September  but it's still the talk of the town. Only this time  it's all about how low can it go? | Video ,topStory,0.846,0.044,0.11,-0.3818
5368,AAPL,Apple Inc,20130419,Wall St Week Ahead: In earnings frenzy  will Apple get crushed? ,* Earnings in full swing: 1/3 of Dow components to report next week,normal,1,0,0,0
5369,AAPL,Apple Inc,20130419,Penguin offers to scrap Apple e-book deals to end EU antitrust case ,BRUSSELS  April 19 British media group Pearson's  Penguin unit has offered to scrap e-book deals with Apple that imposed price restrictions on Amazon  and other retailers  EU antitrust regulators said on Friday.,normal,0.909,0.052,0.039,0.1027
5370,AAPL,Apple Inc,20130418,ADR REPORT-Apple component suppliers lead foreign shares lower ,NEW YORK  April 18 U.S.-listed shares of Asian companies fell on Thursday  pressured by Apple component suppliers  on concerns of slowing sales of the iPhone maker's products  while global growth worries dampened the appeal of exporters.,topStory,0.771,0.116,0.113,0.0258
5371,AAPL,Apple Inc,20130418,BRIEF-Verizon confident could do a Verizon Wireless deal without big tax implications ,April 18 Verizon Communications Inc :  * Sees wireless postpaid growth accelerating each quarter in 2013  similar to,normal,0.852,0.148,0,0.3818
5372,AAPL,Apple Inc,20130418,Hong Kong shares close down 0.3 pct in 5th straight daily loss ,HONG KONG  April 18 Hong Kong shares extended losses into a fifth day on Thursday  with weakness in commodities-related counters and Apple Inc suppliers outweighing strength in Chinese property developers.,normal,0.696,0.15,0.153,-0.0258
5373,AAPL,Apple Inc,20130418,Nikkei falls 1.2 pct  hurt by Apple component suppliers ,* Exporters also come under pressure     * Game sector in demand  GungHo jumps 9.4 pct     * Foreign investors' net buying in Japan stocks jumps last week      By Dominic Lau     TOKYO  April 18 Japan's Nikkei share average dropped 1.2 percent on Thursday as Apple-linked shares came under pressure on concerns of slowing sales of the iPhone maker's products  while global growth worries dampened the appeal of exporters.     Apple Inc's suppliers in Japan took a battering after the U.S.,normal,0.808,0.086,0.106,-0.1779
5374,AAPL,Apple Inc,20130418,Seoul shares near five-month low as earnings fears hit techs ,SEOUL  April 18 Seoul shares fell on Thursday to a near five-month low  as LG Display led a broad selloff of tech stocks on worries about slowing demand for Apple Inc's products and a weak growth outlook for Intel .,normal,0.68,0.109,0.211,-0.5423
5375,AAPL,Apple Inc,20130418,Nikkei drops 1.2 pct as Apple component suppliers weigh ,TOKYO  April 18 Japan's Nikkei share average shed 1.2 percent on Thursday as Apple-linked shares came under pressure on concerns of slowing sales of the iPhone maker's products  while global growth worries dampened the appeal of exporters.     The Nikkei ended 162.82 points lower at 13 220.07  breaking below its five-day moving average of 13 317.04.     The broader Topix index dropped 1.2 percent to 1 122.97.,normal,0.803,0.097,0.1,-0.0516
5376,AAPL,Apple Inc,20130418,UPDATE 4-Supplier woes stir Apple demand fears  Asian parts makers dive ,* Cirrus Logic outlook fans worry on Apple's product demand,normal,0.614,0,0.386,-0.5267
5377,AAPL,Apple Inc,20130418,Nikkei retreats as blue-chips lose ground; Apple suppliers sag ,* Yen level in focus until G20 outcome - analysts     * Blue-chip exporters fall  small-caps limit downside     * Apple suppliers under pressure after Apple's share tumbles     * Nomura see Nikkei at around 14 500 in June      By Tomo Uetake     TOKYO  April 18 Japan's Nikkei share average retreated on Thursday morning as exporters lost ground on worries about global growth while Apple-linked shares came under pressure on concerns of slowing sales of the iPhone maker's products.     ,normal,0.747,0.113,0.141,-0.3182
5378,AAPL,Apple Inc,20130418,Seoul shares fall as earnings concerns hurt tech sector; LG Display slumps ,* LG Display down 4 pct after key Apple supplier's weak earnings,normal,0.756,0,0.244,-0.4404
5379,AAPL,Apple Inc,20130418,Samsung says considers Hynix chips for its mobile products ,SEOUL Samsung Electronics Co is considering purchasing mobile memory chips from rival SK Hynix Inc for future products including its new flagship Galaxy S smartphone to be launched this month  J.K. Shin  head of Samsung's mobile business  said on Thursday.,normal,0.927,0.073,0,0.2263
5380,AAPL,Apple Inc,20130417,Nikkei set to fall on weak global markets; Apple-linked shares may falter ,TOKYO  April 18 Japan's Nikkei share average is expected to open lower on Thursday as buyers are likely to be sidelined by weak global equity markets and worries about global growth.      Market players said the Nikkei was likely to trade between 13 200 to 13 350 after rising 1.2 percent to 13 382.89 on Wednesday. Nikkei futures in Chicago closed at 13 270  down 1.0 percent from the close in Osaka of 13 400.     Overnight  European shares fell to their lowest levels so far this year ,topStory,0.819,0.073,0.109,-0.5423
5381,AAPL,Apple Inc,20130417,Supplier woes stir Apple demand fears  stock drops below $400 ,SAN FRANCISCO Apple Inc's shares fell below $400 on Wednesday for the first time since December 2011 after a chip supplier's disappointing revenue forecast fanned fears about weakening demand for the iPhone and iPad as competition intensifies. | Video ,normal,0.727,0.05,0.223,-0.765
5382,AAPL,Apple Inc,20130417,UPDATE 3-Supplier woes stir Apple demand fears  stock drops below $400 ,* Cirrus Logic outlook fans worry on Apple's product demand,normal,0.614,0,0.386,-0.5267
5383,AAPL,Apple Inc,20130417,US STOCKS-Drop in Apple shares  weak profits drag Wall St lower ,NEW YORK  April 17 U.S. stocks fell in a broad market selloff Wednesday  led by a sharp drop in Apple shares on worries about slowing demand for its products and weaker-than-expected results from Bank of America that battered the financial sector.,normal,0.803,0.05,0.147,-0.4939
5384,AAPL,Apple Inc,20130417,US STOCKS-Wall Street sells off  led by Apple ,NEW YORK  April 17 U.S. stocks fell in a broad market selloff Wednesday  led by a sharp fall in Apple shares on worries about slowing demand for its products and weaker-than-expected results from Bank of America that battered the financial sector.,normal,0.847,0.052,0.101,-0.2732
5385,AAPL,Apple Inc,20130417,US STOCKS SNAPSHOT-Wall St ends sharply lower as Apple slides ,NEW YORK  April 17 U.S. stocks fell in a broad market selloff Wednesday  led by a sharp fall in Apple on worries about slowing demand while weaker-than-expected results from Bank of America pressured the financial sector.,normal,0.833,0,0.167,-0.6369
5386,AAPL,Apple Inc,20130417,US STOCKS-Wall Street falls  led by drop in Apple ,NEW YORK  April 17 U.S. stocks dropped 1 percent in a broad decline on Wednesday  led by a drop in Apple shares on worries about slowing demand  while energy and other commodity-related shares sank for a second day this week.,normal,0.699,0.152,0.149,0.0258
5387,AAPL,Apple Inc,20130417,US STOCKS-Wall St slumps in broad decline  Apple sinks ,NEW YORK  April 17 U.S. stocks dropped 1 percent in a broad decline on Wednesday  with materials and energy shares leading the way lower as commodity prices dropped  while a selloff in Apple shares pressured the Nasdaq.,normal,0.732,0.164,0.104,0.34
5388,AAPL,Apple Inc,20130416,HP aims to revolutionize computers with motion-control technology ,"SAN FRANCISCO Computers controlled by a swipe of the hand - a staple of science fiction flicks like ""Minority Report"" - could soon hit the mass market as the result of a new deal between Hewlett-Packard Co and a San Francisco startup called Leap Motion.",topStory,0.867,0.133,0,0.6908
5389,AAPL,Apple Inc,20130416,Amazon gains against Apple's iTunes in music downloads ,SAN FRANCISCO Amazon.com Inc has grabbed more than a fifth of the market for digital music downloads  helped by the launch of its own tablet computers and aggressive pricing  according to an industry study released on Tuesday. | Video ,normal,0.957,0,0.043,-0.1531
5390,AAPL,Apple Inc,20130416,CORRECTED-HP aims to revolutionize computers with motion-control technology ,(In 10th paragraph  please read as the number of developers who have requested developer toolkits  rather than submitted niche apps),normal,0.833,0.167,0,0.3818
5391,AAPL,Apple Inc,20130416,Amazon gains against Apple's iTunes in music downloads ,* Amazon had 22 pct of music download market in late 2012 -NPD,normal,0.866,0.134,0,0.1779
5392,AAPL,Apple Inc,20130415,Trader admits fraud in $1 billion Apple stock scheme ,April 16 A former Rochdale Securities trader whose unauthorized purchase of about $1 billion of Apple Inc  stock caused the demise of the financial services company pleaded guilty on Monday to wire fraud and conspiracy.,topStory,0.711,0.052,0.237,-0.8316
5393,AAPL,Apple Inc,20130415,iPhone supplier Japan Display turns to smaller smartphone makers ,TOKYO Japan Display Inc  one of two Japanese producers of Apple Inc iPhone screens  wants to boost sales by up to 60 percent by winning more business from smaller makers of phones and tablets to offset lackluster orders from its bigger clients.,normal,0.868,0.132,0,0.7269
5394,AAPL,Apple Inc,20130415,INDIA PRESS-Apple India's revenue seen topping $1 bln this year - Economic Times ,Proposed US immigration bill could hurt Indian outsourcing deals - Mint,normal,0.726,0,0.274,-0.5267
5395,AAPL,Apple Inc,20130412,Amazon lifts executive stock awards as Apple rivalry heats up ,SAN FRANCISCO  April 12 Amazon.com Inc  increased stock compensation for key executives in 2012 as the world's largest Internet retailer stepped up competition with Apple Inc  according to a regulatory filing on Friday.,topStory,0.937,0.063,0,0.2732
5396,AAPL,Apple Inc,20130412,EU court decision heralds multi-country European music licenses ,BRUSSELS  April 12 Europe's music royalties societies must now allow artists to sign up to a society of their choice and make multi-country licenses available to the likes of Amazon and Apple after a court backed an EU veto on national monopolies.,normal,0.828,0.172,0,0.6705
5397,AAPL,Apple Inc,20130411,France threatens EU action over Apple App Store ban ,PARIS  April 11 France plans to ask the European Commission for tighter regulation of Internet companies following Apple's decision to remove a French-designed app from its App Store.,topStory,1,0,0,0
